(87, 1):(41, 208, 151)
(88, 1):(41, 208, 151)
(89, 1):(40, 208, 151)
(90, 1):(40, 208, 151)
(91, 1):(40, 208, 151)
(92, 1):(40, 208, 151)
(93, 1):(40, 207, 151)
(94, 1):(40, 207, 151)
(95, 1):(40, 207, 151)
(96, 1):(40, 207, 151)
(97, 1):(40, 207, 151)
(98, 1):(40, 207, 151)
(99, 1):(40, 207, 151)
(100, 1):(39, 206, 151)
(101, 1):(39, 206, 150)
(102, 1):(39, 206, 150)
(103, 1):(39, 206, 150)
(104, 1):(39, 206, 150)
(105, 1):(39, 206, 150)
(106, 1):(39, 206, 150)
(107, 1):(39, 206, 150)
(108, 1):(39, 205, 150)
(109, 1):(39, 205, 150)
(110, 1):(39, 205, 150)
(111, 1):(38, 205, 150)
(112, 1):(38, 205, 150)
(113, 1):(38, 205, 150)
(114, 1):(38, 205, 150)
(115, 1):(38, 205, 149)
(116, 1):(38, 204, 149)
(117, 1):(38, 204, 149)
(118, 1):(38, 204, 149)
(119, 1):(38, 204, 149)
(120, 1):(38, 204, 149)
(121, 1):(38, 204, 149)
(122, 1):(38, 204, 149)
(123, 1):(37, 203, 149)
(124, 1):(37, 203, 149)
(125, 1):(37, 203, 149)
(126, 1):(37, 203, 149)
(127, 1):(37, 203, 149)
(128, 1):(37, 203, 149)
(129, 1):(37, 203, 148)
(130, 1):(37, 203, 148)
(131, 1):(37, 202, 148)
(132, 1):(37, 202, 148)
(133, 1):(37, 202, 148)
(134, 1):(36, 202, 148)
(135, 1):(36, 202, 148)
(136, 1):(36, 202, 148)
(137, 1):(36, 202, 148)
(138, 1):(36, 202, 148)
(139, 1):(36, 201, 148)
(140, 1):(36, 201, 148)
(141, 1):(36, 201, 148)
(142, 1):(36, 201, 148)
(143, 1):(36, 201, 147)
(144, 1):(36, 201, 147)
(145, 1):(35, 201, 147)
(146, 1):(35, 200, 147)
(147, 1):(35, 200, 147)
(148, 1):(35, 200, 147)
(149, 1):(35, 200, 147)
(150, 1):(35, 200, 147)
(151, 1):(35, 200, 147)
(152, 1):(35, 200, 147)
(153, 1):(35, 200, 147)
(154, 1):(35, 199, 147)
(155, 1):(35, 199, 147)
(156, 1):(34, 199, 147)
(157, 1):(34, 199, 146)
(158, 1):(34, 199, 146)
(159, 1):(34, 199, 146)
(160, 1):(34, 199, 146)
(161, 1):(34, 199, 146)
(162, 1):(34, 198, 146)
(163, 1):(34, 198, 146)
(164, 1):(34, 198, 146)
(165, 1):(34, 198, 146)
(166, 1):(34, 198, 146)
(167, 1):(34, 198, 146)
(168, 1):(33, 198, 146)
(169, 1):(33, 197, 146)
(170, 1):(33, 197, 146)
(171, 1):(33, 197, 145)
(172, 1):(33, 197, 145)
(173, 1):(33, 197, 145)
(174, 1):(32, 197, 144)
(175, 1):(34, 195, 146)
(176, 1):(0, 0, 0)
(177, 1):(0, 0, 0)
(178, 1):(0, 0, 0)
(179, 1):(0, 0, 0)
(0, 2):(0, 0, 0)
(1, 2):(0, 0, 0)
(2, 2):(85, 255, 170)
(3, 2):(47, 218, 156)
(4, 2):(48, 219, 157)
(5, 2):(48, 219, 157)
(6, 2):(48, 219, 157)
(7, 2):(48, 218, 157)
(8, 2):(48, 218, 157)
(9, 2):(47, 218, 157)
(10, 2):(47, 218, 157)
(11, 2):(47, 218, 157)
(12, 2):(47, 218, 157)
(13, 2):(47, 218, 157)
(14, 2):(47, 218, 157)
(15, 2):(47, 217, 157)
(16, 2):(47, 217, 156)
(17, 2):(47, 217, 156)
(18, 2):(47, 217, 156)
(19, 2):(47, 217, 156)
(20, 2):(46, 217, 156)
(21, 2):(46, 217, 156)
(22, 2):(46, 217, 156)
(23, 2):(46, 216, 156)
(24, 2):(46, 216, 156)
(25, 2):(46, 216, 156)
(26, 2):(46, 216, 156)
(27, 2):(46, 216, 156)
(28, 2):(46, 216, 156)
(29, 2):(46, 216, 156)
(30, 2):(46, 215, 155)
(31, 2):(45, 215, 155)
(32, 2):(45, 215, 155)
(33, 2):(45, 215, 155)
(34, 2):(45, 215, 155)
(35, 2):(45, 215, 155)
(36, 2):(45, 215, 155)
(37, 2):(45, 215, 155)
(38, 2):(45, 214, 155)
(39, 2):(45, 214, 155)
(40, 2):(45, 214, 155)
(41, 2):(45, 214, 155)
(42, 2):(45, 214, 155)
(43, 2):(44, 214, 155)
(44, 2):(44, 214, 154)
(45, 2):(44, 214, 154)
(46, 2):(44, 213, 154)
(47, 2):(44, 213, 154)
(48, 2):(44, 213, 154)
(49, 2):(44, 213, 154)
(50, 2):(44, 213, 154)
(51, 2):(44, 213, 154)
(52, 2):(44, 213, 154)
(53, 2):(44, 212, 154)
(54, 2):(43, 212, 154)
(55, 2):(43, 212, 154)
(56, 2):(43, 212, 154)
(57, 2):(43, 212, 154)
(58, 2):(43, 212, 153)
(59, 2):(43, 212, 153)
(60, 2):(43, 212, 153)
(61, 2):(43, 211, 153)
(62, 2):(43, 211, 153)
(63, 2):(43, 211, 153)
(64, 2):(43, 211, 153)
(65, 2):(42, 211, 153)
(66, 2):(42, 211, 153)
(67, 2):(42, 211, 153)
(68, 2):(42, 211, 153)
(69, 2):(42, 210, 153)
(70, 2):(42, 210, 153)
(71, 2):(42, 210, 153)
(72, 2):(42, 210, 152)
(73, 2):(42, 210, 152)
(74, 2):(42, 210, 152)
(75, 2):(42, 210, 152)
(76, 2):(41, 209, 152)
(77, 2):(41, 209, 152)
(78, 2):(41, 209, 152)
(79, 2):(41, 209, 152)
(80, 2):(41, 209, 152)
(81, 2):(41, 209, 152)
(82, 2):(41, 209, 152)
(83, 2):(41, 209, 152)
(84, 2):(41, 208, 152)
(85, 2):(41, 208, 152)
(86, 2):(41, 208, 151)
(87, 2):(41, 208, 151)
(88, 2):(40, 208, 151)
(89, 2):(40, 208, 151)
(90, 2):(40, 208, 151)
(91, 2):(40, 208, 151)
(92, 2):(40, 207, 151)
(93, 2):(40, 207, 151)
(94, 2):(40, 207, 151)
(95, 2):(40, 207, 151)
(96, 2):(40, 207, 151)
(97, 2):(40, 207, 151)
(98, 2):(40, 207, 151)
(99, 2):(39, 206, 151)
(100, 2):(39, 206, 150)
(101, 2):(39, 206, 150)
(102, 2):(39, 206, 150)
(103, 2):(39, 206, 150)
(104, 2):(39, 206, 150)
(105, 2):(39, 206, 150)
(106, 2):(39, 206, 150)
(107, 2):(39, 205, 150)
(108, 2):(39, 205, 150)
(109, 2):(39, 205, 150)
(110, 2):(38, 205, 150)
(111, 2):(38, 205, 150)
(112, 2):(38, 205, 150)
(113, 2):(38, 205, 150)
(114, 2):(38, 205, 149)
(115, 2):(38, 204, 149)
(116, 2):(38, 204, 149)
(117, 2):(38, 204, 149)
(118, 2):(38, 204, 149)
(119, 2):(38, 204, 149)
(120, 2):(38, 204, 149)
(121, 2):(38, 204, 149)
(122, 2):(37, 203, 149)
(123, 2):(37, 203, 149)
(124, 2):(37, 203, 149)
(125, 2):(37, 203, 149)
(126, 2):(37, 203, 149)
(127, 2):(37, 203, 149)
(128, 2):(37, 203, 148)
(129, 2):(37, 203, 148)
(130, 2):(37, 202, 148)
(131, 2):(37, 202, 148)
(132, 2):(37, 202, 148)
(133, 2):(36, 202, 148)
(134, 2):(36, 202, 148)
(135, 2):(36, 202, 148)
(136, 2):(36, 202, 148)
(137, 2):(36, 202, 148)
(138, 2):(36, 201, 148)
(139, 2):(36, 201, 148)
(140, 2):(36, 201, 148)
(141, 2):(36, 201, 148)
(142, 2):(36, 201, 147)
(143, 2):(36, 201, 147)
(144, 2):(35, 201, 147)
(145, 2):(35, 200, 147)
(146, 2):(35, 200, 147)
(147, 2):(35, 200, 147)
(148, 2):(35, 200, 147)
(149, 2):(35, 200, 147)
(150, 2):(35, 200, 147)
(151, 2):(35, 200, 147)
(152, 2):(35, 200, 147)
(153, 2):(35, 199, 147)
(154, 2):(35, 199, 147)
(155, 2):(35, 199, 147)
(156, 2):(34, 199, 146)
(157, 2):(34, 199, 146)
(158, 2):(34, 199, 146)
(159, 2):(34, 199, 146)
(160, 2):(34, 199, 146)
(161, 2):(34, 198, 146)
(162, 2):(34, 198, 146)
(163, 2):(34, 198, 146)
(164, 2):(34, 198, 146)
(165, 2):(34, 198, 146)
(166, 2):(34, 198, 146)
(167, 2):(33, 198, 146)
(168, 2):(33, 197, 146)
(169, 2):(33, 197, 146)
(170, 2):(33, 197, 145)
(171, 2):(33, 197, 145)
(172, 2):(33, 197, 145)
(173, 2):(33, 197, 145)
(174, 2):(33, 197, 145)
(175, 2):(33, 197, 145)
(176, 2):(33, 196, 144)
(177, 2):(0, 255, 127)
(178, 2):(0, 0, 0)
(179, 2):(0, 0, 0)
(0, 3):(0, 0, 0)
(1, 3):(0, 0, 0)
(2, 3):(47, 218, 156)
(3, 3):(48, 219, 157)
(4, 3):(48, 219, 157)
(5, 3):(48, 219, 157)
(6, 3):(48, 218, 157)
(7, 3):(48, 218, 157)
(8, 3):(47, 218, 157)
(9, 3):(47, 218, 157)
(10, 3):(47, 218, 157)
(11, 3):(47, 218, 157)
(12, 3):(47, 218, 157)
(13, 3):(47, 218, 157)
(14, 3):(47, 217, 157)
(15, 3):(47, 217, 156)
(16, 3):(47, 217, 156)
(17, 3):(47, 217, 156)
(18, 3):(47, 217, 156)
(19, 3):(46, 217, 156)
(20, 3):(46, 217, 156)
(21, 3):(46, 217, 156)
(22, 3):(46, 216, 156)
(23, 3):(46, 216, 156)
(24, 3):(46, 216, 156)
(25, 3):(46, 216, 156)
(26, 3):(46, 216, 156)
(27, 3):(46, 216, 156)
(28, 3):(46, 216, 156)
(29, 3):(46, 215, 155)
(30, 3):(45, 215, 155)
(31, 3):(45, 215, 155)
(32, 3):(45, 215, 155)
(33, 3):(45, 215, 155)
(34, 3):(45, 215, 155)
(35, 3):(45, 215, 155)
(36, 3):(45, 215, 155)
(37, 3):(45, 214, 155)
(38, 3):(45, 214, 155)
(39, 3):(45, 214, 155)
(40, 3):(45, 214, 155)
(41, 3):(45, 214, 155)
(42, 3):(44, 214, 155)
(43, 3):(44, 214, 154)
(44, 3):(44, 214, 154)
(45, 3):(44, 213, 154)
(46, 3):(44, 213, 154)
(47, 3):(44, 213, 154)
(48, 3):(44, 213, 154)
(49, 3):(44, 213, 154)
(50, 3):(44, 213, 154)
(51, 3):(44, 213, 154)
(52, 3):(44, 212, 154)
(53, 3):(43, 212, 154)
(54, 3):(43, 212, 154)
(55, 3):(43, 212, 154)
(56, 3):(43, 212, 154)
(57, 3):(43, 212, 153)
(58, 3):(43, 212, 153)
(59, 3):(43, 212, 153)
(60, 3):(43, 211, 153)
(61, 3):(43, 211, 153)
(62, 3):(43, 211, 153)
(63, 3):(43, 211, 153)
(64, 3):(42, 211, 153)
(65, 3):(42, 211, 153)
(66, 3):(42, 211, 153)
(67, 3):(42, 211, 153)
(68, 3):(42, 210, 153)
(69, 3):(42, 210, 153)
(70, 3):(42, 210, 153)
(71, 3):(42, 210, 152)
(72, 3):(42, 210, 152)
(73, 3):(42, 210, 152)
(74, 3):(42, 210, 152)
(75, 3):(42, 209, 152)
(76, 3):(41, 209, 152)
(77, 3):(41, 209, 152)
(78, 3):(41, 209, 152)
(79, 3):(41, 209, 152)
(80, 3):(41, 209, 152)
(81, 3):(41, 209, 152)
(82, 3):(41, 209, 152)
(83, 3):(41, 208, 152)
(84, 3):(41, 208, 152)
(85, 3):(41, 208, 151)
(86, 3):(41, 208, 151)
(87, 3):(40, 208, 151)
(88, 3):(40, 208, 151)
(89, 3):(40, 208, 151)
(90, 3):(40, 208, 151)
(91, 3):(40, 207, 151)
(92, 3):(40, 207, 151)
(93, 3):(40, 207, 151)
(94, 3):(40, 207, 151)
(95, 3):(40, 207, 151)
(96, 3):(40, 207, 151)
(97, 3):(40, 207, 151)
(98, 3):(39, 206, 151)
(99, 3):(39, 206, 150)
(100, 3):(39, 206, 150)
(101, 3):(39, 206, 150)
(102, 3):(39, 206, 150)
(103, 3):(39, 206, 150)
(104, 3):(39, 206, 150)
(105, 3):(39, 206, 150)
(106, 3):(39, 205, 150)
(107, 3):(39, 205, 150)
(108, 3):(39, 205, 150)
(109, 3):(38, 205, 150)
(110, 3):(38, 205, 150)
(111, 3):(38, 205, 150)
(112, 3):(38, 205, 150)
(113, 3):(38, 205, 149)
(114, 3):(38, 204, 149)
(115, 3):(38, 204, 149)
(116, 3):(38, 204, 149)
(117, 3):(38, 204, 149)
(118, 3):(38, 204, 149)
(119, 3):(38, 204, 149)
(120, 3):(38, 204, 149)
(121, 3):(37, 203, 149)
(122, 3):(37, 203, 149)
(123, 3):(37, 203, 149)
(124, 3):(37, 203, 149)
(125, 3):(37, 203, 149)
(126, 3):(37, 203, 149)
(127, 3):(37, 203, 148)
(128, 3):(37, 203, 148)
(129, 3):(37, 202, 148)
(130, 3):(37, 202, 148)
(131, 3):(37, 202, 148)
(132, 3):(36, 202, 148)
(133, 3):(36, 202, 148)
(134, 3):(36, 202, 148)
(135, 3):(36, 202, 148)
(136, 3):(36, 202, 148)
(137, 3):(36, 201, 148)
(138, 3):(36, 201, 148)
(139, 3):(36, 201, 148)
(140, 3):(36, 201, 148)
(141, 3):(36, 201, 147)
(142, 3):(36, 201, 147)
(143, 3):(35, 201, 147)
(144, 3):(35, 200, 147)
(145, 3):(35, 200, 147)
(146, 3):(35, 200, 147)
(147, 3):(35, 200, 147)
(148, 3):(35, 200, 147)
(149, 3):(35, 200, 147)
(150, 3):(35, 200, 147)
(151, 3):(35, 200, 147)
(152, 3):(35, 199, 147)
(153, 3):(35, 199, 147)
(154, 3):(35, 199, 147)
(155, 3):(34, 199, 146)
(156, 3):(34, 199, 146)
(157, 3):(34, 199, 146)
(158, 3):(34, 199, 146)
(159, 3):(34, 199, 146)
(160, 3):(34, 198, 146)
(161, 3):(34, 198, 146)
(162, 3):(34, 198, 146)
(163, 3):(34, 198, 146)
(164, 3):(34, 198, 146)
(165, 3):(34, 198, 146)
(166, 3):(33, 198, 146)
(167, 3):(33, 197, 146)
(168, 3):(33, 197, 146)
(169, 3):(33, 197, 145)
(170, 3):(33, 197, 145)
(171, 3):(33, 197, 145)
(172, 3):(33, 197, 145)
(173, 3):(33, 197, 145)
(174, 3):(33, 197, 145)
(175, 3):(33, 196, 145)
(176, 3):(33, 196, 145)
(177, 3):(31, 195, 145)
(178, 3):(0, 0, 0)
(179, 3):(0, 0, 0)
(0, 4):(0, 0, 0)
(1, 4):(49, 218, 156)
(2, 4):(48, 219, 157)
(3, 4):(48, 219, 157)
(4, 4):(48, 219, 157)
(5, 4):(48, 218, 157)
(6, 4):(48, 218, 157)
(7, 4):(47, 218, 157)
(8, 4):(47, 218, 157)
(9, 4):(47, 218, 157)
(10, 4):(47, 218, 157)
(11, 4):(47, 218, 157)
(12, 4):(47, 218, 157)
(13, 4):(47, 217, 157)
(14, 4):(47, 217, 156)
(15, 4):(47, 217, 156)
(16, 4):(47, 217, 156)
(17, 4):(47, 217, 156)
(18, 4):(46, 217, 156)
(19, 4):(46, 217, 156)
(20, 4):(46, 217, 156)
(21, 4):(46, 216, 156)
(22, 4):(46, 216, 156)
(23, 4):(46, 216, 156)
(24, 4):(46, 216, 156)
(25, 4):(46, 216, 156)
(26, 4):(46, 216, 156)
(27, 4):(46, 216, 156)
(28, 4):(46, 215, 155)
(29, 4):(45, 215, 155)
(30, 4):(45, 215, 155)
(31, 4):(45, 215, 155)
(32, 4):(45, 215, 155)
(33, 4):(45, 215, 155)
(34, 4):(45, 215, 155)
(35, 4):(45, 215, 155)
(36, 4):(45, 214, 155)
(37, 4):(45, 214, 155)
(38, 4):(45, 214, 155)
(39, 4):(45, 214, 155)
(40, 4):(45, 214, 155)
(41, 4):(44, 214, 155)
(42, 4):(44, 214, 154)
(43, 4):(44, 214, 154)
(44, 4):(44, 213, 154)
(45, 4):(44, 213, 154)
(46, 4):(44, 213, 154)
(47, 4):(44, 213, 154)
(48, 4):(44, 213, 154)
(49, 4):(44, 213, 154)
(50, 4):(44, 213, 154)
(51, 4):(44, 212, 154)
(52, 4):(43, 212, 154)
(53, 4):(43, 212, 154)
(54, 4):(43, 212, 154)
(55, 4):(43, 212, 154)
(56, 4):(43, 212, 153)
(57, 4):(43, 212, 153)
(58, 4):(43, 212, 153)
(59, 4):(43, 211, 153)
(60, 4):(43, 211, 153)
(61, 4):(43, 211, 153)
(62, 4):(43, 211, 153)
(63, 4):(42, 211, 153)
(64, 4):(42, 211, 153)
(65, 4):(42, 211, 153)
(66, 4):(42, 211, 153)
(67, 4):(42, 210, 153)
(68, 4):(42, 210, 153)
(69, 4):(42, 210, 153)
(70, 4):(42, 210, 152)
(71, 4):(42, 210, 152)
(72, 4):(42, 210, 152)
(73, 4):(42, 210, 152)
(74, 4):(42, 209, 152)
(75, 4):(41, 209, 152)
(76, 4):(41, 209, 152)
(77, 4):(41, 209, 152)
(78, 4):(41, 209, 152)
(79, 4):(41, 209, 152)
(80, 4):(41, 209, 152)
(81, 4):(41, 209, 152)
(82, 4):(41, 208, 152)
(83, 4):(41, 208, 152)
(84, 4):(41, 208, 151)
(85, 4):(41, 208, 151)
(86, 4):(40, 208, 151)
(87, 4):(40, 208, 151)
(88, 4):(40, 208, 151)
(89, 4):(40, 208, 151)
(90, 4):(40, 207, 151)
(91, 4):(40, 207, 151)
(92, 4):(40, 207, 151)
(93, 4):(40, 207, 151)
(94, 4):(40, 207, 151)
(95, 4):(40, 207, 151)
(96, 4):(40, 207, 151)
(97, 4):(39, 206, 151)
(98, 4):(39, 206, 150)
(99, 4):(39, 206, 150)
(100, 4):(39, 206, 150)
(101, 4):(39, 206, 150)
(102, 4):(39, 206, 150)
(103, 4):(39, 206, 150)
(104, 4):(39, 206, 150)
(105, 4):(39, 205, 150)
(106, 4):(39, 205, 150)
(107, 4):(39, 205, 150)
(108, 4):(38, 205, 150)
(109, 4):(38, 205, 150)
(110, 4):(38, 205, 150)
(111, 4):(38, 205, 150)
(112, 4):(38, 205, 149)
(113, 4):(38, 204, 149)
(114, 4):(38, 204, 149)
(115, 4):(38, 204, 149)
(116, 4):(38, 204, 149)
(117, 4):(38, 204, 149)
(118, 4):(38, 204, 149)
(119, 4):(38, 204, 149)
(120, 4):(37, 203, 149)
(121, 4):(37, 203, 149)
(122, 4):(37, 203, 149)
(123, 4):(37, 203, 149)
(124, 4):(37, 203, 149)
(125, 4):(37, 203, 149)
(126, 4):(37, 203, 148)
(127, 4):(37, 203, 148)
(128, 4):(37, 202, 148)
(129, 4):(37, 202, 148)
(130, 4):(37, 202, 148)
(131, 4):(36, 202, 148)
(132, 4):(36, 202, 148)
(133, 4):(36, 202, 148)
(134, 4):(36, 202, 148)
(135, 4):(36, 202, 148)
(136, 4):(36, 201, 148)
(137, 4):(36, 201, 148)
(138, 4):(36, 201, 148)
(139, 4):(36, 201, 148)
(140, 4):(36, 201, 147)
(141, 4):(36, 201, 147)
(142, 4):(35, 201, 147)
(143, 4):(35, 200, 147)
(144, 4):(35, 200, 147)
(145, 4):(35, 200, 147)
(146, 4):(35, 200, 147)
(147, 4):(35, 200, 147)
(148, 4):(35, 200, 147)
(149, 4):(35, 200, 147)
(150, 4):(35, 200, 147)
(151, 4):(35, 199, 147)
(152, 4):(35, 199, 147)
(153, 4):(35, 199, 147)
(154, 4):(34, 199, 146)
