7.699465568114463565e+01 3.099950859744302534e+01 4.234325821065083773e+01
3.886692825383570948e+01 3.238521123578736649e+01 8.402154354765288247e+01
2.927819844426407059e+01 3.813306307572823783e+01 5.961828027259764440e+01
4.471309163725289970e-01 8.428382194554319540e+01 1.980622075912019753e+01
8.804388476393059193e+01 5.798624254119455657e+01 6.708596525544285427e+00
6.708352367070847322e+01 4.823272329949189441e+01 1.157651622013604609e+01
7.399122782914626839e+01 5.216682382215228841e+01 3.024050591682183509e+01
9.501902220403003696e+01 7.242902220413843395e+01 6.747586243326867361e+01
1.409696720012961713e+01 5.861829074925172023e+01 8.540579869406501246e+01
8.142404747325088010e+01 2.254950511644097233e+01 6.985871985423674602e+00
1.493897774888108820e+00 5.075818194291721142e+01 5.223170621898542976e+01
1.032949637277497068e+01 9.688740880920282450e+01 3.043847667599941520e+00
4.610959738243764150e+01 7.766135966823580361e+01 5.326827505233602267e+01
9.473556204691010407e+01 3.803605922436867814e+01 6.665762065624348054e+01
2.576699013991525788e+01 8.046960213231979253e+01 5.478052190105404406e+01
2.105436140992913607e+01 4.591599667268047824e+01 3.727714095333022470e+01
4.023530147267558732e+01 3.448242396941270105e+00 7.604151309206589815e+01
7.604749993326232982e+01 4.814895348075739179e+01 5.477822935552200789e+00
2.326551653379688034e+01 9.957998478708748280e+01 9.076812232395582214e+00
4.929473043921049680e+01 5.095383126843034916e+01 2.105142783875533041e+01
9.210709571759456082e+01 1.136325814636727216e+01 9.280748158206357346e+01
4.829950110997843638e+01 2.827551639532209649e+01 3.463289503537113490e+01
4.100319259461010546e+01 1.996222091605241999e+01 9.587417574237841222e+01
4.550479102183151525e+01 7.624685998060250824e+01 3.247860621711851081e+01
2.012280918919420003e+01 8.562550066561527728e+01 2.161402791669180345e+01
1.632637867967295975e+01 7.142109903285634687e+01 6.197922054913404821e+01
8.080031485955156256e+01 7.276509985792345958e+01 3.025702254197661745e+01
6.073063339259095983e+01 8.339468008644482211e+01 6.381915118408857523e+01
9.318237590686710803e+01 2.099124283935833546e+01 2.364301395190049337e+00
3.721385485466586118e+01 2.271221982543336537e+01 1.715625917884967677e+01
8.661963539597493877e+00 9.547431451812560255e+00 9.387757978805304049e+01
4.730727677943485077e+01 8.580635192519203258e+01 3.007113559271237335e+01
9.922797401225984970e+01 9.065462901465700440e+01 7.700236981420660598e+00
3.526390937831887129e+01 1.653758085020622559e+01 7.985447416847517843e+01
2.723070217648939462e+01 7.195469210401473958e+01 8.211893964051724026e+01
1.859424152166373290e+01 2.047938924313932318e+01 4.269450498972483388e+01
9.762872489277968668e+01 5.149770803543729514e+00 2.457871133194632307e+01
2.958103043696826973e+01 8.973213612938717176e+01 4.160994808497667918e+01
5.808987954201338511e+00 5.074611625975902029e+01 8.413778898891499125e+01
6.960428566394782024e+01 3.791312370744294924e+01 6.294429240007705317e+01
7.835935401961101832e+01 8.286863769516827460e+01 8.014654606923429014e+01
7.849803975382432952e+01 6.862069319020993419e+01 4.345605858722802139e+01
5.624430622582826800e+01 6.715527381341112800e+01 6.234237637205537652e+01
9.844758983582374867e+01 6.069444417543385129e+01 7.513624741246952965e+01
3.550015559678772092e+01 9.040639333357317753e+01 6.817395990640702053e+01
5.359489988226452084e+01 9.031943864220346541e+01 9.788318573526140653e+01
8.712245735583495332e+01 9.898560985318992778e+01 4.108643439429595645e+01
9.110563971652713633e+01 6.478925736427140691e+01 6.040783159273907188e+01
8.333407661730461768e+01 1.962999329988861419e+01 2.920427269124067493e+01
4.889511710691837010e+01 6.929627428670926292e+01 9.723030791634496950e+01
3.788096029353717142e+01 3.035266004189081102e+01 7.238355508563984131e+01
5.933371324335860919e+01 2.424327343666865531e+00 5.569622236772997326e+01
6.921175854175299946e+01 7.307110874569858083e+01 9.086530615980575476e+01
5.653995215542357045e+01 7.835887791028504523e+01 5.089883109251807980e+01
7.208405804452965526e+01 8.461443607436120828e+01 8.457317100890794848e+01
2.446321958304361743e+01 2.762936218394195365e+01 9.124836863287467281e+01
2.830784260268132257e+01 7.666925897925482047e+01 4.555954378382735825e+01
7.446950698797797941e+01 3.654861740606389020e+01 2.258816327649137889e+01
8.219050150510345532e+01 4.780755894583747789e+01 1.986124889556398898e+01
6.179915312568252972e+01 4.230410877097870781e+01 2.834140470269141954e+00
4.543701824370420894e+01 3.428903668611422972e+01 2.507037807463818879e+00
8.703624854032946700e+01 4.028584427598447704e+00 2.569406705392998091e+01
8.320148048914688843e+01 7.100409057457514450e+01 7.185127052455999319e+01
6.130594432577252562e+00 7.236661116662959614e+01 7.152547812996962762e+01
2.321263209903147029e+01 9.123954292492260265e+01 9.702929436934378771e+01
4.002552939827243250e+01 1.027214949404177169e+01 8.228949034595154899e+01
2.450584531967107083e+01 3.603517618687001089e+01 1.999841202185647049e+01
5.635836096169156662e+01 4.592265846881438307e+01 5.812597249648997177e+01
5.232821051209397467e+01 2.213199514977765148e+01 3.627833249400471516e+01
3.753878523272344836e+01 4.020851136310749041e+01 1.783123592663234902e+01
3.292525480346595401e+01 2.181502636376483295e+01 3.941720352603373101e+01
4.188770579255799476e+01 1.640690862701574915e+01 1.341698275445923905e+00
2.796915642973137750e+01 4.960160930873394847e+01 8.457937523107352717e+01
5.981774825915711347e+01 3.598692311816616751e+01 2.731842799971858682e+01
4.847529907813969885e+01 6.441217943357399633e+01 2.887176220525393688e+01
2.696845522725707056e+01 3.782506188446821227e+01 5.793316789981145831e+01
7.206587635197739417e+01 2.778448283823715670e+01 7.956326680047052946e+01
9.334609445574049147e+00 6.117317186318560474e+00 2.300923522489882700e+01
5.150995703110707780e+01 5.924744981792058240e+01 7.312033509942007470e+01
8.613088479352715865e+01 6.822808653224974762e+01 1.737403846054661471e+01
8.636416842537855132e+01 1.218477469016253600e+01 7.034109794807623928e+01
1.089895470744739470e+01 6.731407789529882280e+01 4.006298068110643129e+01
9.168160169678741056e+01 6.144619865436080630e+01 2.277302509408389852e+01
6.788263562704747756e+01 5.587919392869600443e+01 2.770508023881042092e+01
2.901992876689003609e+01 8.999237055747533987e+01 6.733979057280943437e+01
3.080615369791194169e+01 7.943474818828461537e+01 2.512412626119542125e+01
9.301193519134275789e+01 9.589598011319233706e+01 2.878184564034021875e+01
2.867219349808625140e+01 2.017014335724117657e+01 6.836282835112157841e+01
8.396010498384794118e+01 1.720236330036073369e+01 3.005832413766785649e+01
4.674706290958820176e+01 6.449167904584791700e+01 8.160200241485155459e+01
4.835004950664741585e+01 5.173048667236355413e+01 2.177430197442085102e+01
5.437547864956210475e+01 4.747790517340632732e+00 1.791102488382331259e+01
2.948596836869537086e+01 3.684073240012618555e+01 1.487800078973533502e+00
1.683832238471508802e+01 6.669383324862067752e+01 2.593020877998684171e+01
6.950426229786685894e+01 7.517759591597041435e+01 8.308565142145771176e+01
1.700797788818699985e+01 5.673958084082446618e+01 2.310194516217012506e+01
2.403386888728014270e+01 8.664350870070805399e+01 5.524556885395758954e+00
1.321693794026956859e+00 1.347699667425046322e+01 2.425669921335904533e+00
8.086023296538787974e+01 6.970024643769745865e+01 5.819352344804343602e+01
2.848493928115098939e+01 7.554598194720499293e+01 6.847894536875431015e+01
4.918478868447107999e+01 1.059776871751085814e+01 9.521212315331065668e+01
9.299579224140074984e+01 5.370608013109612244e+01 9.494207275419589109e+01
8.923636858353327739e+01 2.501266523578192746e+01 3.089626309194383325e+01
1.033610377952551929e+01 6.988216189904167663e+01 6.976221243286683205e+01
7.182589947734730629e+01 7.267135275065153621e+01 8.236148033970236781e+01
6.087240106528506089e+01 9.717602763248353881e+01 6.290511215467551409e+01
7.687203618544930350e+01 9.029586645396727818e+01 7.486828037993588225e+01
3.720246121296651154e+01 3.908378800801207831e+01 2.410928071330433653e+01
2.228794223452293011e+01 5.187976416069427188e+01 9.239644882385823621e+01
